Pump01_HUVEC-Gag-EIF4E_NHLF_Day01	Pump02_HUVEC-Gag-EIF4E_NHLF_Day01	Pump03_HUVEC-Gag-EIF4E_NHLF_Day01	Pump04_HUVEC-Gag-EIF4E_ESC_Day01	Pump05_HUVEC-Gag-EIF4E_ESC_Day01	Pump06_HUVEC-Gag-EIF4E_ESC_Day01	Pump01_HUVEC-Gag-EIF4E_NHLF_Day02	Pump02_HUVEC-Gag-EIF4E_NHLF_Day02	Pump03_HUVEC-Gag-EIF4E_NHLF_Day02	Pump04_HUVEC-Gag-EIF4E_ESC_Day02	Pump05_HUVEC-Gag-EIF4E_ESC_Day02	Pump06_HUVEC-Gag-EIF4E_ESC_Day02	Pump01_HUVEC-Gag-EIF4E_NHLF_Day03	Pump02_HUVEC-Gag-EIF4E_NHLF_Day03	Pump03_HUVEC-Gag-EIF4E_NHLF_Day03	Pump04_HUVEC-Gag-EIF4E_ESC_Day03	Pump05_HUVEC-Gag-EIF4E_ESC_Day03	Pump06_HUVEC-Gag-EIF4E_ESC_Day03	Pump01_HUVEC-Gag-EIF4E_NHLF_Day04	Pump02_HUVEC-Gag-EIF4E_NHLF_Day04	Pump03_HUVEC-Gag-EIF4E_NHLF_Day04	Pump04_HUVEC-Gag-EIF4E_ESC_Day04	Pump05_HUVEC-Gag-EIF4E_ESC_Day04	Pump06_HUVEC-Gag-EIF4E_ESC_Day04	Pump01_HUVEC-Gag-EIF4E_NHLF_Day05	Pump02_HUVEC-Gag-EIF4E_NHLF_Day05	Pump03_HUVEC-Gag-EIF4E_NHLF_Day05	Pump04_HUVEC-Gag-EIF4E_ESC_Day05	Pump05_HUVEC-Gag-EIF4E_ESC_Day05	Pump06_HUVEC-Gag-EIF4E_ESC_Day05	Pump01_HUVEC-Gag-EIF4E_NHLF_Day06	Pump02_HUVEC-Gag-EIF4E_NHLF_Day06	Pump03_HUVEC-Gag-EIF4E_NHLF_Day06	Pump04_HUVEC-Gag-EIF4E_ESC_Day06	Pump05_HUVEC-Gag-EIF4E_ESC_Day06	Pump06_HUVEC-Gag-EIF4E_ESC_Day06	Pump01_HUVEC-Gag-EIF4E_NHLF_Day07	Pump02_HUVEC-Gag-EIF4E_NHLF_Day07	Pump03_HUVEC-Gag-EIF4E_NHLF_Day07	Pump04_HUVEC-Gag-EIF4E_ESC_Day07	Pump05_HUVEC-Gag-EIF4E_ESC_Day07	Pump06_HUVEC-Gag-EIF4E_ESC_Day07	Pump07_Control_NHLF_Day01	Pump07_Control_NHLF_Day02	Pump07_Control_NHLF_Day03	Pump07_Control_NHLF_Day04	Pump07_Control_NHLF_Day05	Pump07_Control_NHLF_Day06	Pump07_Control_NHLF_Day07	Pump08_Control_NHLF_Day01	Pump08_Control_NHLF_Day02	Pump08_Control_NHLF_Day03	Pump08_Control_NHLF_Day04	Pump08_Control_NHLF_Day05	Pump08_Control_NHLF_Day06	Pump08_Control_NHLF_Day07	Pump09_Control_NHLF_Day01	Pump09_Control_NHLF_Day02	Pump09_Control_NHLF_Day03	Pump09_Control_NHLF_Day04	Pump09_Control_NHLF_Day05	Pump09_Control_NHLF_Day06	Pump09_Control_NHLF_Day07
FMO1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FMO2	0	0	1	2	0	0	0	0	5	0	0	1	0	0	2	0	0	10	1	0	9	16	0	50	0	0	2	0	1	1	0	63	0	0	0	0	0	2	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FMO3	0	0	0	0	0	0	0	0	0	1.99999637142	0	0	0	0	0	0	1.00000039731	0	0	0	0	0	0	0	0	0	64.000024996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FMO4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FMO5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	9	0	0	0	0	0	1	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FMO6P	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	4.00427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FMO9P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	1	0	0	0	0	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FMOD	1	0	0	26	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FMR1	0	0	4	337.000000010535	344.99972221339	525.00003673445	1	202.9996	220	596.877000082249	5.0000000325784	685.000000088	276.0002	18	0	208.68219	365.999910953145	449	1102	1	125	322.000000015423	274.000500172245	120	706.000000052153	360.000000021611	541	159	301.000000018782	89.0000229199006	1469.0038	179	143.000000018065	187	24	150	59.6567000408357	429.000000034266	278.000000110058	172.9996	190	121.000000029809	0	0	0	0	0	0	0	1.0000003064428	0	0	0	0	0	0	0	0	0	0	0	0	0
FMR1-AS1	16	0	0	0	2	0	0	0	9	2.12295	0	7	3	0	6	59.3176	3	0	0	1	0	6	0	0	0	111	10	5	5	6	3	0	1	5	0	4	1.34326	3	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FMR1NB	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FN1	629.9996732	1108.0008158324	1607.999	966.999999587	620.0003	440	1236	2073	4376	4459.0008171901	2612.99900006006	10603.00388	8393.99851008947	2931.998331	1939.9971321346	4851	5282.0008705339	4865.00295934	18075.99877191	9275.999178	9533.00456104589	7565.998711	8261.99194	9295.011	10237	10379.0032025038	9502.996	5942.000333	5488.00229	8128.00100014946	11202.9948003886	7006.99705	15018.045832073	4636	4995.00477	11553.99	9163.99	10415.0008	8937.9979880366	6274.00335	10292.99	5452.99	0	1	30	0	24	0	218.9998	0	0	5	8	45	2	3.000004	0	0	0	20	180	262	0
FN3K	1	0	0	0	0	1	0	0	1	0	105	0	0	0	0	0	1	5	0	0	0	2	0	0	0	7	0	0	0	32	5	1	0	0	0	2	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FN3KRP	0	1	0	0	0	115	0	1	0	0	368	0	0	0	149	455	339	0	11	0	3	1	227	168	9	0	0	0	142	0	0	748	0	81	159	0	194	805	499	0	0	358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FNBP1	54.759	8.25298	6.01195	114.031	134.119	9.27106	234.694	256.322	260.135	292.933	179.446	104.337	241.234	630.225	546.915	856.479	198.702	324.307	567.337	45.8683	817.044	1026.01	520.947	641.523	567.758	848.445	728.269	1056.91	752.228	127.739	716.311	476.528	2005.31	369.209	184.758	790.961	529.775	623.666	400.561	185.444	21.3076	533.404	0	0	0	4	0	0	0	1	1	0	0	0	0	59	0	86	0	0	0	0	0
FNBP1L	3	10	1	0	2	10	1	210	0	132	168	0	0	583	164	216	205.99966	163	1323	636	431	920.00068	491	243	1136	1040	411.00025	780	134	736	173	1158.99748	325	228	181	1097	755	883	644.0002	487	1	78	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FNBP4	0	1	219	137	76	505	0	1	1	0	105	1273	0	3	53	36	42	89	162	0	0	9	172	0	781	509	852	6	77	13	596	11	363	439	137	1	500	9	66	265	44	801	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FNDC1	0	0	0	0	0	0	0	17	0	0	0	0	13	0	2	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FNDC3A	12	0	160	0	10	0	21	425	0	0	167	277	331	0	204.9997	66	46	136	133	371	372	577	370	211.9997	389.9996	305	285.0001	217	994	896.0003	217.0001	168	233	110	292	456	998	14	295	198	671	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
FNDC3B	0	0	56.0000125577	10.000000911819	182.00015	0	27.0000272034	0	275	3.000000740357	179.999589051	1070.000253518	496.0000891341	601.00034742	9.00000347329	46.0000072867	110.0000195659	569.0003	273.0000533105	838.000148614	193	568.0000696723	749.9997	30.00000565182	681.000111139	586	748	673.0000765699	611.0000884659	1476.000230613	1578.00126968	694.0000727495	1241	296	296	958	956.99968482	524.0000901623	941.000471211	987.000392132	605.00019668	542.00019717	0	0	1.99999726653	0	0	0	0	0	0	0	0	0	0	0.9999999218	0	0	0	1.00000007182	36.0000133	1.00000028029	2.000004451
FNDC4	0	53	104	37	210	29	119	187	698	262	442	379	393	76	492	335	216	47	1048	293	1	1142	379	2	312	396	783	4	610	60	438	166	439	2	3	733	238	937	1906	935	53	214	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
FNDC5	0	0	0	0	0	0	0	0	1	0	0	4	2	0	0	5	4	0	0	2	0	0	299.99993	0	0	59	0	9	0	0	0	0	0	3	18	0	6	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FNDC7	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FNDC8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FNDC9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FNIP1	14.6406151937	31.504000121924	567.60200414847	6.3526700154397	3.3781400211186	2.07864273485	1.208590055538	4.0980600398907	15.338000248402	34.086300280089	150.7950292856	1.0409	45.152400251763	155.37800150665	9.612180136464	84.435100402863	27.2866	27.436000123218	2.617200016165	17.4547000958228	18.8702000796091	89.112300310983	413.41500905836	1173.74	23.746500117587	53.954700226468	192.669000762489	19.2883000614948	626.70300268235	186.707000651739	109.59400382472	228.220000657323	415.85100320509	371.57400124674	31.366700101387	86.611800313563	112.26900339743	269.55300142393	59.85790116908	132.29500194731	12.486600143713	26.695300352711	0	0	0	0	0	0	0	11.0000472341	0	0	0	0	0	0	0	0	0	0	0	0	0
FNIP2	0	0	36	9	1	2	112	553	33	119	335	1972	843	92	58	563	211	87	4	118	1667	1444	411	71	1533	183	648	579	1243	160	851	288	1079	1228	268	590	605	279	265	463	0	524	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1
FNTA	0	4	14	0	3	0	32	0	10	0	0	1219.000192204	2	217	154	147	352	0	58	0	217	256	197	54	333	391	1	197	283	208	468	0	280	11	641	34	0	12	179	252	57	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FNTB	0	0	0	0	0	0	0	0	41.7219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOCAD	27.3118	75.6147	6.81089	77.9738	31.7196	13.0731	72	52	37.2544	396.555	19	520.653	13	5.03241	0	445.363	99.6188	9.03849	511	23.0234	517.915	211.017	12.0161	2108	139	24.0134	144.197	231.037	2.24134	307.969	97.0378	532	627	6.29604	98.474	588.265	763	42	252	12	11.2164	576.238	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOLH1	1	0	0	7.27533	0	0	12	0	0	0	0	0	0	60	0	5	8	22	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOLH1B	0	0	0	27.7247	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOLR1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOLR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0000003782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOLR3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FOLR4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FONG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOPNL	14.7169	14.0598	21.9991	595.762	296.85	8.05092	24.4514	151.059	1.00562	290.582	54.8814	244.619	27.9248	28.8447	45.5021	102.411	89.7811	13.6069	218.912	10.201	186.849	640.93	802.785	286.568	518.281	525.298	131.73	433.246	382.458	140.672	574.538	7.57925	646.529	188.289	95.215	450.391	516.665	402.857	398.61	335.506	346.15	213.216	0	0	1	0	0	0	0	0	0	0	4.63576	0	0	1	0	0	0	0	0	0	0
FOS	0	0	0	1	4	0	0	0	0	225	0	0	0	0	1	394	0	0	25	0	0	0	47	92	0	91	0	0	69	1	0	239	27	0	0	0	1	5	0	0	0	0	0	0	20	0	0	250	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0
FOSB	0	0	0	0	1	0	0	0	0	0	38	0	0	0	94	0	0	4	1	1	0	1	0	1	0	9	3	0	0	0	0	0	1	4	8	0	0	0	0	2	7	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOSL1	227	0	102	0	7	0	80	0	17	1	0	1	189	0	96	80	48	0	123	7	14	1778	201	825	742	58	167	387	11	149	257	16	409	219	287	937	269	967	798	358	749	579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOSL2	51	1	311	0	158	119	7	9	76	417	275	603	1780	38	371	375	377	216	1959	735	1465	1524	282	935	927	1829	1899	319	586	105	1862	825	754	428	104	1924	3520	962	1472	623	571	691	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1
FOXA1	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXA2	0	0	0	0	6.00000407	0	0	0	0	0	0	0	0	1.000000353	0	2.999995667	0	0	0	0	1.000000016	0	3.00000091	0	0	0	0	0	11.00002767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXA3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXB2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXC1	0	0	0	93	0	0	0	100	0	0	0	0	124	0	82	4	1	96	0	0	0	15	1	0	28	3	0	12	2	9	26	15	40	4	195	105	60	75	18	10	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0
FOXC2	0	0	0	0	0	0	0	0	0	0	4	1	233	0	0	0	52	0	0	0	0	0	1	2	1	30	1	0	0	12	0	0	43	0	0	0	6	1	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXD1	0	0	0	0	0	0	0	0	0	0	0	0	0	242	0	1	0	0	0	0	95	0	5	0	0	0	0	0	0	0	0	0	59	9	2	0	0	0	1	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXD2	2	0	1	3	3	1	1	4	2	9	2	3	10	17	70	7	48	35	2	49	347	8	5	4	6	60	3	2	6	3	2	15	98	23	14	5	2	5	1	4	4	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
FOXD2-AS1	0	0	0	0	0	0	0	0	0	0	102	1	710	1	1	0	7	0	813	0	0	0	7	0	8	366	1	208	0	207	0	0	0	0	0	0	1	0	109	0	383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXD3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXD4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	12.4288	0	0	0	0	0	5	0	0	0	0	0	0	0	5	101.303	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXD4L1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15.5712	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.01049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXD4L2	0	0	3.11112	16.4	0	0	0	0	16	0	0	0.4	0	0	0	22.5	5	0	0	0.4	37.3058	0.8	0.4	47.5	0	0	0	0	0.4	21.2	26.8	0	0	27.3856	5.26222	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0
FOXD4L3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	30	2	4	1	0	0	7.84447	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXD4L4	0	0	3.11112	16.4	0	0	0	0	16	0	0	0.4	0	0	0	22.5	5	0	0	0.4	37.3058	0.8	0.4	47.5	0	0	0	0	0.4	21.2	26.8	0	0	27.3856	5.26222	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0
FOXD4L5	0	0	49.7778	8.2	44	0	0	0	8	0	81	0.2	8	0	0	0	20	29	0	0.2	0	0.4	0.2	0	0	0	0	0	0.2	10.6	13.4	21	0	0	2.63111	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0
FOXD4L6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.3882	0	0	0	1	0	0	0	0	0	0	0	0	12.9148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXE1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXE3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXF1	15	0	0	146	0	4	0	0	0	2	0	0	0	0	0	16	1	363	3	262	134	0	16	0	0	8	3	5	0	18	0	0	263	19	0	0	0	190	164	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXF2	0	0	0	0	89	0	0	0	0	0	0	1	0	0	0	2	0	0	0	3	10	0	0	0	0	0	0	38	0	0	0	0	0	1	0	2	0	61	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
FOXG1	18	0	0	1	0	0	0	0	0	0	0	3	0	0	1	13	12	0	8	0	0	29	19	0	5	1	0	94	0	7	0	1	0	5	1	1	0	0	0	2	9	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXH1	0	0	0	0	0	0	0	31.7415	0	5	1	0	38.9492	8	17.6462	7	0	54	0	0	0	0	3.66442	114	161	64.4413	1	0	0	4	0	0	132.945	0	0	35	44.2152	0	25	0	16	152.113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXI1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXI2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXI3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXJ1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FOXJ2	148	259	0	20	0	0	0	2	17	69	0	599	0	0	1	1	0	0	109	361	120	1	286	174	406	6	2	0	11	0	209	70	442	334	0	540	1	149	0	71	88	27	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXJ3	4.29623	210.617	8.6086	11.538	831.238	33.3687	0	22.1808	3.05926	720.721	231.628	164.863	12.4801	523.243	204.197	264.082	546.698	46.6095	215.773	1485.51	340.505	303.242	32.2286	1582.18	874.42	515.664	80.3136	1720.84500012737	503.854	412.414	1060.97	749.347	1532.56	321.445	212.527	233.882	879.558	670.5035	414.197	1014.03	299.255	141.8274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXK1	688.35	95.1491	750.046	427.036	595.361	390.014	769.189	2060.24	894.411	1058.45	1189.41	3445.3	2641	1415.08	1139.77	2910.22	1216.69	1821.21	5593.67	1569.46	2479.98	1769.75	808.354	4191.4	6240.67	4438.11	4459.74	909.253	2301.82	2081.58	7674.71	2501.46	5302.58	1949.64	3493.07	3716.61	5067.25	2304.48	4475.9	3859.61	1815.18	2484.21	0	91.7086	7.84876	1.38395	1.68451	10.5523	6.1008	2.93736	1.04492	1.16504	3.21427	3.13653	5.78829	11.1796	4.00589	3.27995	1.01565	1.04936	0	5.16598	5
FOXK2	197	297	1523	368	81	385	939	439	226	1754	976	1023	1406	302	1580	1768	574	1903	2619	1485	2551	1955	1428	3045	3819	4063	3549	4454	952	2121	3294	3268	4178	3020	1744	4767	4924	6021	3244	2995	2711	1140	0	0	2	0	0	1	0	0	7	0	0	12	1	0	0	0	0	1	0	0	0
FOXL1	0	0	0	0	0	0	0	0	0	0	36	0	4	0	0	0	0	0	0	0	0	2	1	15	0	0	0	0	0	0	1	0	0	0	1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXL2	0	0	0	0	33	0	0	1	0	0	0	0	3	0	0	0	66	11	0	45	0	0	0	0	2	0	0	46	3	0	5	0	4	0	64	3	14	0	0	149	198	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXM1	20	47	40	266	49	40	315.999500794412	54	9	56	133	52	103	120	59	135	60	92	64	89	49	508	139	201	826	380.32	53	105	172	1102	187	174	539	90	781.0802	173	116	118	185	209	859	155	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0
FOXN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	13	0	0	0	0	0	0	0	0	2	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXN2	0	0	0	0	5	23	0	55	0	129	0	0	5	0	1	0	3	0	0	0	204	44	44	0	389	0	0	51	48	0	5	0	1	0	1	0	12	0	0	0	151	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
FOXN3	33.0000216	3.000121763	326.9998132	490.0001986	82.99995494	104.003555	187.3183621	2.000002251	592	30	544.999852	604.0833662	1183.9915066	315.9997815	322.999507049	654.5427416	685.011	374.391	571.935	181.0001	1572.857	4250	248.2661039	725	1709.821	1125.1112	813.8401374	2146.101	432.7400752	595.58623085	2690.014	1083.46	1692.640653628	575.094	787.218	954.88387	3051.458	2603.184607	2451.47	992.999529	390.129738	1749	0	2.00000305	46.0000311	0	0	0	2.000004111	1.99999727	0	0.999999862	0.999999626	0	2.00000083	8.0000012	0	0	0	0	1.0000001	2.52794074	0
FOXN3-AS1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0	200	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
